 Time | Epoch | Learning rate | Train loss | Validation loss | MAE_energy | MAE_energy_grad | GPU Memory (MB)
50:56 |   243 |     3.000e-04 |   214.9716 |        120.6210 |    25.2988 |          4.0918 |           10192
51:11 |   244 |     3.000e-04 |   129.0283 |         90.8030 |    17.2169 |          3.9263 |           10192
51:25 |   245 |     3.000e-04 |   183.2444 |        121.0984 |    30.6239 |          3.9409 |           10192
51:40 |   246 |     3.000e-04 |    83.7071 |         84.9647 |    15.9672 |          3.8357 |           10192
51:56 |   247 |     3.000e-04 |   129.5498 |        207.0049 |    50.4405 |          3.7997 |           10192
52:11 |   248 |     3.000e-04 |   152.9672 |        180.8962 |    43.1003 |          4.1243 |           10192
52:25 |   249 |     3.000e-04 |    99.1696 |        234.9506 |    56.2345 |          3.6152 |           10192
52:40 |   250 |     1.500e-04 |    60.9233 |         75.1954 |    13.2544 |          3.6037 |           10192
52:55 |   251 |     1.500e-04 |    44.8017 |         72.7130 |    12.4808 |          3.6030 |           10192
53:11 |   252 |     1.500e-04 |    45.1799 |         81.9853 |    19.9396 |          3.5714 |           10192
53:25 |   253 |     1.500e-04 |    44.6928 |         77.7247 |    17.0230 |          3.5438 |           10192
53:40 |   254 |     1.500e-04 |    40.6761 |         81.8897 |    15.7708 |          3.5490 |           10192
53:55 |   255 |     1.500e-04 |    40.6936 |         73.6541 |    11.8215 |          3.5188 |           10192
54:10 |   256 |     1.500e-04 |    43.5712 |         72.5478 |    12.2638 |          3.5072 |           10192
54:25 |   257 |     1.500e-04 |    57.7476 |         93.8115 |    19.4562 |          3.5823 |           10192
54:40 |   258 |     1.500e-04 |    53.7781 |        158.6753 |    43.5120 |          3.4749 |           10192
54:55 |   259 |     1.500e-04 |    51.6683 |         73.3977 |    12.3090 |          3.5554 |           10192
55:10 |   260 |     1.500e-04 |    49.5036 |         69.6195 |    10.9565 |          3.4926 |           10192
55:25 |   261 |     1.500e-04 |    49.0790 |         75.2416 |    16.2451 |          3.4461 |           10192
55:40 |   262 |     1.500e-04 |    51.6040 |         71.0522 |    14.3258 |          3.4567 |           10192
55:55 |   263 |     1.500e-04 |    48.6930 |         71.0512 |    14.3581 |          3.4384 |           10192
56:10 |   264 |     1.500e-04 |    69.7145 |         81.4810 |    16.1779 |          3.4336 |           10192
56:25 |   265 |     1.500e-04 |    69.2406 |        110.8822 |    30.2917 |          3.3355 |           10192
56:40 |   266 |     1.500e-04 |   107.0753 |         71.6973 |    12.1907 |          3.3748 |           10192
56:55 |   267 |     1.500e-04 |    55.4363 |        125.7645 |    34.8375 |          3.3308 |           10192
57:10 |   268 |     1.500e-04 |    56.2934 |         87.2709 |    17.0339 |          3.3974 |           10192
57:25 |   269 |     1.500e-04 |    48.7755 |        111.9187 |    25.7479 |          3.5165 |           10192
57:40 |   270 |     1.500e-04 |    63.6616 |        385.2165 |    71.0078 |          3.4011 |           10192
57:55 |   271 |     1.500e-04 |   132.0174 |         73.6653 |    13.1165 |          3.3488 |           10192
58:10 |   272 |     1.500e-04 |    68.7640 |        183.0364 |    43.5961 |          3.2831 |           10192
